path,true_label,predicted_label,true_label_name,predicted_label_name
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_129.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_13.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_14.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_15.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_150.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_157.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_158.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_159.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_16.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_160.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_161.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_163.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_164.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_165.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_166.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_167.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_168.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_169.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_17.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_170.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_171.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_172.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_173.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_174.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_175.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_18.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_19.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_2.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_3.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_4.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_5.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_6.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_7.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_8.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_9.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_1.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_10.jpeg,6,4,Scorpion,Big_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_11.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_12.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_13.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_139.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_14.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_140.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_141.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_142.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_143.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_144.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_145.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_146.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_147.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_148.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_149.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_15.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_150.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_151.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_152.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_153.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_154.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_155.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_156.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_157.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_158.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_159.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_16.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_160.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_161.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_162.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_163.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_164.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_165.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_166.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_167.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_168.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_169.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_17.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_170.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_171.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_172.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_173.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_174.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_175.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_176.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_177.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_178.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_179.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_19.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_2.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_20.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_22.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_23.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_24.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_25.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_26.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_27.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_3.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_4.jpeg,6,3,Scorpion,Small_mammal
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_42.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_43.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_44.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_46.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_5.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_50.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_52.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_53.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_6.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_7.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_8.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--19-53-06.avi_9.jpeg,6,4,Scorpion,Big_mammal
sawit/data/images/test\TE1-041--2021-04-01--13-04-37_frame_000712.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-041--2021-04-01--13-04-37_frame_000718.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_100.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_101.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_102.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_103.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_104.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_105.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_106.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_107.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_108.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_109.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_110.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_111.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_112.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_115.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_79.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_80.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_81.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_82.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_83.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_84.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_85.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_86.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_87.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_88.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_89.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_90.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_91.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_92.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_93.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_94.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_95.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_96.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_97.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-01--20-20-27.avi_98.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_102.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_105.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_111.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_112.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_113.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_114.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_115.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_116.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_117.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_118.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_119.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_120.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_121.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_122.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_123.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_124.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_125.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_126.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_127.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_128.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_129.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_130.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_131.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_132.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_133.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_134.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_135.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_136.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_137.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_138.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_145.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_149.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_151.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_166.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_173.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_176.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_177.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_187.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_188.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_195.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_86.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_87.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_88.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_89.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-04-09--04-16-40.avi_90.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_47.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_48.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_49.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_50.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_51.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_52.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_53.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_54.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_55.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_56.jpeg,4,6,Big_mammal,Scorpion
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_57.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_58.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_59.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_60.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_61.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_62.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_63.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_64.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_65.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_67.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_68.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_69.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_70.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_71.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_73.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_75.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-041--2021-06-12--16-50-37.avi_79.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-042--2021-03-09--21-23-38.avi_45.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_155.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_231.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_47.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_48.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_49.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_52.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_54.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_55.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_56.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-44-56.avi_60.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_100.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_101.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_102.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_103.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_104.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_105.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_107.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_44.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-02-26--18-46-17.avi_75.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_35.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_36.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_37.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_38.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_39.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_40.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_41.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_43.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-02-27--02-24-49.avi_44.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_44.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_45.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_47.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_48.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_49.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_50.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_51.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_52.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_53.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_54.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-25.avi_55.jpeg,4,2,Big_mammal,Bird
sawit/data/images/test\TE1-043--2021-03-01--07-31-54.avi_58.jpeg,4,2,Big_mammal,Bird
